,Timestamp,FIT-800-00,FIT-800-01,FIT-800-02,FIT-800-03,FIT-800-04,TE-800-01,TE-800-02,TE-800-03,TE-800-04,TE-800-05,TE-800-06,TE-800-07,TE-800-08,TE-800-09,TE-800-10,TE-800-11,TE-800-12,TE-800-13,TE-800-14,TE-800-15,TE-800-16
18,2025-01-29 15:02:18-05:00,1.756456852,13.50080109,20.00591278,9.5462E-05,7.560225487,25.07324219,28.77426147,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.77548218,19.16122437,22.50976563
19,2025-01-29 15:02:19-05:00,1.773146391,13.50080109,20.00591278,9.5462E-05,7.579060078,25.07324219,28.77426147,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.77548218,19.16122437,22.50976563
20,2025-01-29 15:02:20-05:00,1.773146391,13.50080109,20.00591278,9.5462E-05,7.579060078,25.07324219,28.77426147,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.77548218,19.16122437,22.50976563
21,2025-01-29 15:02:21-05:00,1.773146391,13.50080109,20.00591278,9.5462E-05,7.579060078,25.07324219,28.77426147,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.84350586,21.06781006,23.58322144,23.37493896,22.62191772,23.77548218,19.16122437,22.50976563
22,2025-01-29 15:02:22-05:00,1.773146391,13.50080109,20.00591278,9.5462E-05,7.579060078,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.84350586,21.06781006,23.58322144,23.37493896,22.62191772,23.77548218,19.16122437,22.50976563
23,2025-01-29 15:02:23-05:00,1.773146391,13.50080109,20.00591278,9.5462E-05,7.579060078,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.84350586,21.01974487,23.58322144,23.37493896,22.62191772,23.77548218,19.06509399,22.46170044
24,2025-01-29 15:02:24-05:00,1.761225462,13.50080109,20.00591278,9.5462E-05,7.579060078,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.84350586,21.01974487,23.58322144,23.37493896,22.62191772,23.77548218,19.06509399,22.46170044
25,2025-01-29 15:02:25-05:00,1.761225462,13.50080109,20.00591278,9.5462E-05,7.579060078,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.84350586,21.01974487,23.58322144,23.37493896,22.62191772,23.77548218,19.06509399,22.46170044
26,2025-01-29 15:02:26-05:00,1.761225462,13.50080109,20.00591278,9.5462E-05,7.579060078,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.84350586,21.01974487,23.58322144,23.37493896,22.62191772,23.77548218,19.06509399,22.46170044
27,2025-01-29 15:02:27-05:00,1.761225462,13.52464294,20.00591278,9.5462E-05,7.579060078,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.84350586,21.01974487,23.58322144,23.37493896,22.62191772,23.77548218,19.06509399,22.46170044
28,2025-01-29 15:02:28-05:00,1.761225462,13.52464294,20.00591278,9.5462E-05,7.579060078,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.84350586,21.01974487,23.58322144,23.37493896,22.62191772,23.77548218,19.06509399,22.46170044
29,2025-01-29 15:02:29-05:00,1.761225462,13.52464294,19.97634888,9.5462E-05,7.579060078,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.84350586,21.01974487,23.58322144,23.37493896,22.62191772,23.80752563,19.06509399,22.46170044
30,2025-01-29 15:02:30-05:00,1.761225462,13.52464294,19.97634888,9.5462E-05,7.579060078,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.869873,120.450592,20.84350586,21.01974487,23.58322144,23.37493896,22.62191772,23.80752563,19.06509399,22.46170044
31,2025-01-29 15:02:31-05:00,1.761225462,13.52464294,19.97634888,9.5462E-05,7.579060078,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.89157104,21.01974487,23.58322144,23.37493896,22.605896,23.80752563,19.06509399,22.46170044
32,2025-01-29 15:02:32-05:00,1.761225462,13.52464294,19.97634888,9.5462E-05,7.579060078,25.07324219,28.7902832,28.37371826,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.89157104,21.01974487,23.58322144,23.37493896,22.605896,23.80752563,19.06509399,22.46170044
33,2025-01-29 15:02:33-05:00,1.761225462,13.52464294,19.97634888,9.5462E-05,7.579060078,25.07324219,28.7902832,28.37371826,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.89157104,21.01974487,23.58322144,23.37493896,22.605896,23.80752563,19.11315918,22.46170044
34,2025-01-29 15:02:34-05:00,1.761225462,13.52464294,19.97634888,9.5462E-05,7.579060078,25.07324219,28.7902832,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.89157104,21.01974487,23.58322144,23.37493896,22.605896,23.80752563,19.11315918,22.46170044
35,2025-01-29 15:02:35-05:00,1.761225462,13.52464294,19.97634888,9.5462E-05,7.579060078,25.07324219,28.7902832,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.89157104,21.01974487,23.58322144,23.37493896,22.605896,23.80752563,19.11315918,22.46170044
36,2025-01-29 15:02:36-05:00,1.761225462,13.52464294,19.97634888,9.5462E-05,7.579060078,25.07324219,28.7902832,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.89157104,21.01974487,23.58322144,23.37493896,22.605896,23.80752563,19.11315918,22.46170044
37,2025-01-29 15:02:37-05:00,1.761225462,13.48649597,19.97634888,9.5462E-05,7.579060078,25.07324219,28.7902832,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.89157104,21.01974487,23.58322144,23.37493896,22.605896,23.80752563,19.11315918,22.46170044
38,2025-01-29 15:02:38-05:00,1.761225462,13.48649597,19.97634888,9.5462E-05,7.579060078,25.07324219,28.7902832,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.89157104,21.01974487,23.58322144,23.37493896,22.605896,23.80752563,19.11315918,22.46170044
39,2025-01-29 15:02:39-05:00,1.761225462,13.48649597,19.99065399,9.5462E-05,7.628890991,25.07324219,28.7902832,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.89157104,21.01974487,23.58322144,23.37493896,22.605896,23.82354736,19.11315918,22.46170044
40,2025-01-29 15:02:40-05:00,1.761225462,13.48649597,19.99065399,9.5462E-05,7.628890991,25.07324219,28.7902832,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.89157104,21.01974487,23.58322144,23.37493896,22.605896,23.82354736,19.11315918,22.46170044
41,2025-01-29 15:02:41-05:00,1.761225462,13.48649597,19.99065399,9.5462E-05,7.628890991,25.07324219,28.7902832,28.42178345,24.64065552,9.50012207,22.65396118,122.9179382,120.5467224,20.93963623,21.01974487,23.58322144,23.37493896,22.62191772,23.82354736,19.11315918,22.46170044
42,2025-01-29 15:02:42-05:00,1.761225462,13.48649597,19.99065399,9.5462E-05,7.628890991,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.9179382,120.5467224,20.93963623,21.01974487,23.58322144,23.37493896,22.62191772,23.82354736,19.11315918,22.46170044
43,2025-01-29 15:02:43-05:00,1.761225462,13.48649597,19.99065399,9.5462E-05,7.628890991,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.9179382,120.5467224,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.82354736,19.11315918,22.50976563
