 ,Timestamp,FIT-800-00/BLOCK1/OUT.CV lb/min,FIT-800-00/DENSITY/OUT.CV kg/m3,FIT-800-00/TEMP/OUT.CV °C,FIT-800-00/VOL_FLOW/OUT.CV L/mi,FIT-800-01,FIT-800-02,FIT-800-03/BLOCK1/OUT.CV gal/mi,FIT-800-04/BLOCK1/OUT.CV gal/mi,FSC-800-01/FCS-600-01_OUT/OUT.C,FSC-800-01/FCS-600-01_OUT/PV.CV,FSC-800-01/FCS-600-01_OUT/SP.CV,PIC-800_SLAVE/PID1/OUT.CV %,PIC-800_SLAVE/PID1/PV.CV psig,PIC-800_SLAVE/PID1/SP.CV psig,PIT-800-00/AI1/OUT.CV psi,PIT-800-01/AI1/OUT.CV psi,PIT-800-02/AI1/OUT.CV psi,PIT-800-03/AI1/OUT.CV psi,PIT-800-04/AI1/OUT.CV psi,TE-800-01,TE-800-02,TE-800-03,TE-800-04,TE-800-05,TE-800-06,TE-800-07,TE-800-08,TE-800-09,TE-800-10,TE-800-11,TE-800-12,TE-800-13,TE-800-14,TE-800-15,TE-800-16,TIC-800_MASTER/PID1/PV.CV °C,TIC-800_MASTER/PID1/SP.CV °C,TT-800-00F/AI1/OUT.CV °C,TT-800-00P/AI1/OUT.CV °C,TT-800-01P/AI1/OUT.CV °C,TT-800-02P/AI1/OUT.CV °C,TT-800-03P/AI1/OUT.CV °C,TT-800-04P/AI1/OUT.CV °C
20,2025-01-29 14:18:20-05:00,1.950770974,31.51556969,146.6789551,27.97231483,13.5112915,19.99828339,9.5462E-05,7.530899048,71.99415588,71.99016571,71.98136902,49.05599976,20.1379776,20,20.13261223,11.76730251,5.048924446,73.78833771,0.612984896,18.76068115,22.63793945,22.4937439,19.33746338,9.195709229,21.5965271,122.3571777,120.098114,16.16516113,16.2612915,18.18389893,18.07174683,17.31872559,18.64852905,14.70718384,17.2706604,22.4937439,22.4937439,146.9308777,22.69000244,20.94821167,20.06674194,18.0848999,22.45855713
21,2025-01-29 14:18:30-05:00,1.909047127,31.72245979,146.4911804,27.76060677,13.5112915,19.99828339,9.5462E-05,7.563801289,71.96469116,71.96427155,71.95832062,48.89408112,20.07181549,20,20.07181549,11.76730251,5.048924446,73.78833771,0.612984896,18.88885498,22.76611328,22.58987427,19.41757202,9.195709229,21.5965271,122.4052429,120.0500488,16.21322632,16.29333496,18.32809448,18.1678772,17.41485596,18.77670288,14.75524902,17.35076904,22.58987427,22.58987427,146.6674957,22.69000244,20.94821167,20.06674194,18.05114746,22.45855713
22,2025-01-29 14:18:40-05:00,1.911431313,31.48007011,146.4728699,27.49773026,13.5112915,20.0087738,9.5462E-05,7.605287552,71.96214294,71.96727753,71.97161865,48.78694916,20.06108665,20,20.06108665,11.74250698,5.048924446,73.69892883,0.598679543,19.01702881,22.99041748,22.7180481,19.56176758,9.227752686,21.64459229,122.4533081,120.1301575,16.30935669,16.38946533,18.40820313,18.29605103,17.4949646,18.87283325,14.85137939,17.47894287,22.7180481,22.7180481,146.4957581,22.69000244,20.94821167,20.04013062,18.02111816,22.45855713
23,2025-01-29 14:18:50-05:00,1.917391777,31.44604492,146.5369873,27.67639923,13.5112915,20.0087738,9.5462E-05,7.618162155,71.95063019,71.95649719,71.95819092,48.95519257,19.87511444,20,19.87511444,11.74250698,5.048924446,73.77045441,0.598679543,19.16122437,23.13461304,22.81417847,19.64187622,9.195709229,21.64459229,122.4533081,120.0500488,16.43753052,16.51763916,18.53637695,18.42422485,17.62313843,18.95294189,14.93148804,17.57507324,22.81417847,22.81417847,146.4728699,22.69000244,20.94821167,20.06674194,17.98962402,22.45855713
24,2025-01-29 14:19:00-05:00,1.929312944,31.51728439,146.6423035,27.7076416,13.5112915,19.99065399,9.5462E-05,7.618162155,71.94041443,71.93450165,71.93976593,48.86203766,19.98598289,20,19.98598289,11.76885414,5.048924446,73.73827362,0.598679543,19.24133301,23.16665649,22.94235229,19.73800659,9.195709229,21.64459229,122.4533081,120.1301575,16.51763916,16.61376953,18.63250732,18.52035522,17.7192688,19.09713745,15.02761841,17.65518188,22.94235229,22.94235229,146.5415649,22.69000244,20.974823,20.06674194,17.95559692,22.43023682
25,2025-01-29 14:19:10-05:00,1.929312944,31.90377426,146.7751312,27.8370533,13.5112915,19.99065399,9.5462E-05,7.562847614,71.94795227,71.94013977,71.95235443,48.61445236,20.16479874,20,20.16479874,11.74250698,5.048924446,73.65601349,0.598679543,19.33746338,23.34289551,23.07052612,19.81811523,9.243774414,21.64459229,122.4533081,119.9539185,16.56570435,16.64581299,18.71261597,18.56842041,17.75131226,19.17724609,15.05966187,17.75131226,23.07052612,23.07052612,146.6560364,22.71746826,20.974823,20.06674194,17.92553711,22.43023682
26,2025-01-29 14:19:20-05:00,1.929312944,31.52217293,146.9629364,28.27808189,13.5112915,19.99065399,9.5462E-05,7.562847614,71.92533112,71.92710114,71.92533112,48.62468338,19.99671173,20,19.99671173,11.74250698,5.048924446,73.69177246,0.609408557,19.46563721,23.47106934,23.16665649,19.94628906,9.243774414,21.64459229,122.4533081,119.9539185,16.69387817,16.77398682,18.80874634,18.68057251,17.89550781,19.27337646,15.20385742,17.87948608,23.16665649,23.16665649,146.7934723,22.69000244,21.00143433,20.06674194,17.89437866,22.40219116
27,2025-01-29 14:19:30-05:00,1.909047127,31.40336037,147.2194824,27.90804291,13.50080109,20.00305176,9.5462E-05,7.573576927,71.94429779,71.95433807,71.94250488,48.69993973,19.97883034,20,19.97167778,11.74250698,5.048924446,73.53799438,0.620137632,19.59381104,23.56719971,23.29483032,20.04241943,9.243774414,21.69265747,122.5013733,120.0500488,16.79000854,16.87011719,18.88885498,18.77670288,17.99163818,19.35348511,15.23590088,17.97561646,23.29483032,23.29483032,146.9881439,22.71746826,21.00143433,20.09335327,17.89437866,22.40219116
28,2025-01-29 14:19:40-05:00,1.89712584,30.8901825,147.4118805,27.65945244,13.50080109,20.00305176,9.5462E-05,7.573576927,71.95410156,71.9499588,71.95223999,48.47966385,20.17195129,20,20.17195129,11.75335693,5.048924446,73.24115753,0.598679543,19.68994141,23.66333008,23.39096069,20.12252808,9.243774414,21.69265747,122.4052429,119.8577881,16.83807373,16.91818237,18.98498535,18.87283325,18.07174683,19.44961548,15.28396606,18.0557251,23.39096069,23.39096069,147.2515411,22.71746826,21.02774048,20.09335327,17.89437866,22.40219116
29,2025-01-29 14:19:50-05:00,1.894741654,30.68794632,147.5951385,28.21417999,13.50080109,20.00305176,9.5462E-05,7.573576927,71.98195648,71.98590851,71.98985291,48.2749939,20.16479874,20,20.15764618,11.73321056,5.036049843,73.41997528,0.612984896,19.81811523,23.69537354,23.47106934,20.21865845,9.243774414,21.69265747,122.4052429,119.9058533,16.91818237,16.99829102,19.06509399,18.95294189,18.10379028,19.52972412,15.38009644,18.15185547,23.47106934,23.47106934,147.4347839,22.71746826,21.05407715,20.11965942,17.86862183,22.37445068
